Nom de la demande:Toulouse_2010-2013
Pas de temps:Journalier
Date de début:01/01/2010
Date de fin:31/12/2013
Série:31035001

ETPP:EVAPOTRANSPIRATION PENMAN (MILLIMETRES)
RG:RAYONNEMENT GLOBAL (JOULES/CM2)
RR:HAUTEUR DES PRECIPITATIONS (MILLIMETRES)
TM:TEMPERATURE MOYENNE (DEGRES CELSIUS)
TN:TEMPERATURE MINIMALE (DEGRES CELSIUS)
TX:TEMPERATURE MAXIMALE (DEGRES CELSIUS)

NUM_POSTE;AN;MOIS;JOUR;ETPP;RG;RR;TM;TN;TX;
31035002;2013;3;3;1.5;1605;0.0;6.0;-1.7;13.4;
31035002;2013;3;4;3.5;1540;0.0;11.1;7.4;15.1;
31035002;2013;3;5;3.7;848;4.5;11.8;11.2;13.9;
31035002;2013;3;6;1.7;484;1.0;10.6;10.2;11.6;
31035002;2013;3;7;2.7;1496;6.5;12.3;9.2;17.3;
31035002;2013;3;8;2.6;1510;1.0;13.3;10.7;18.2;
31035002;2013;3;9;2.0;1400;0.0;12.1;9.3;17.6;
31035002;2013;3;10;2.0;1429;3.0;11.9;6.1;18.8;
31035002;2013;3;11;2.5;1647;1.0;12.2;9.1;17.0;
31035002;2013;3;12;2.2;975;0.0;8.3;8.0;11.3;
31035002;2013;3;13;0.9;373;2.0;0.7;-0.5;1.7;
31035002;2013;3;14;2.0;1038;0.5;3.3;-0.2;7.1;
31035002;2013;3;15;2.1;1925;0.0;3.8;-0.4;9.4;
31035002;2013;3;16;2.1;1574;0.5;6.2;-1.1;11.8;
31035002;2013;3;17;1.1;572;6.0;8.6;5.3;11.9;
31035002;2013;3;18;2.1;1295;1.0;7.2;5.1;9.9;
31035002;2013;3;19;2.6;1900;1.5;9.3;5.0;14.4;
31035002;2013;3;20;2.4;1497;1.0;9.1;7.4;13.8;
31035002;2013;3;21;2.8;1992;0.0;9.5;1.5;17.7;
31035002;2013;3;22;2.9;1774;0.5;11.0;7.0;14.9;
31035002;2013;3;23;1.9;918;0.0;11.8;9.7;15.4;
31035002;2013;3;24;2.2;1356;0.0;12.2;8.6;17.2;
31035002;2013;3;25;2.4;1115;5.5;11.5;10.0;15.7;
31035002;2013;3;26;2.3;1437;0.0;11.0;8.9;15.5;
31035002;2013;3;27;2.7;1478;2.0;10.7;7.7;14.7;
31035002;2013;3;28;1.5;712;2.5;10.2;10.0;12.6;
31035002;2013;3;29;2.7;1766;8.0;13.6;6.3;20.5;
31035002;2013;3;30;3.0;1499;6.5;11.8;10.4;15.5;
31035002;2013;3;31;2.5;1496;0.0;9.8;8.3;14.1;
31035002;2013;4;1;1.6;552;4.0;8.8;5.7;11.0;
31035002;2013;4;2;2.5;1103;2.5;10.8;9.7;13.8;
31035002;2013;4;3;2.7;2243;0.5;10.5;2.4;16.2;
31035002;2013;4;4;1.4;495;11.5;10.4;9.6;12.2;
31035002;2013;4;5;1.9;978;1.0;6.9;5.1;9.7;
31035002;2013;4;6;1.2;558;4.5;5.7;2.5;7.6;
31035002;2013;4;7;2.1;1370;2.5;7.3;4.8;10.9;
31035002;2013;4;8;2.4;1431;2.5;9.0;4.9;14.6;
31035002;2013;4;9;1.9;846;0.0;10.5;5.1;14.2;
31035002;2013;4;10;3.5;2031;0.0;14.2;8.5;20.2;
31035002;2013;4;11;3.8;1924;4.5;13.3;10.2;20.2;
31035002;2013;4;12;3.3;2232;0.0;12.3;7.5;18.4;
31035002;2013;4;13;4.1;2435;0.0;15.2;8.6;22.5;
31035002;2013;4;14;5.4;2535;0.0;15.0;10.2;20.8;
31035002;2013;4;15;4.3;2176;0.0;16.1;12.2;21.7;
31035002;2013;4;16;3.7;2197;0.0;17.6;10.0;25.3;
31035002;2013;4;17;5.2;2483;0.0;18.8;11.6;26.0;
31035002;2013;4;18;2.5;806;0.5;14.5;12.9;17.0;
31035002;2013;4;19;1.7;512;4.0;9.9;8.2;12.3;
31035002;2013;4;20;3.7;1912;0.0;10.5;6.2;15.0;
31035002;2013;4;21;3.2;1755;0.0;11.4;5.3;15.9;
31035002;2013;4;22;3.6;1864;0.0;11.5;6.8;16.1;
31035002;2013;4;23;3.1;1917;0.0;12.4;5.8;18.8;
31035002;2013;4;24;4.7;2709;0.0;13.7;4.5;20.9;
31035002;2013;4;25;4.4;2005;0.0;16.6;7.9;23.3;
31035002;2013;4;26;1.8;558;9.5;13.6;11.9;17.0;
31035002;2013;4;27;1.7;895;7.0;7.4;5.8;10.0;
31035002;2013;4;28;1.6;882;0.0;7.4;5.0;9.7;
31035002;2013;4;29;0.7;361;19.0;7.6;5.5;10.1;
31035002;2013;4;30;1.2;698;3.0;10.2;7.1;12.6;
31035002;2013;5;1;3.3;2038;0.0;13.5;9.2;18.6;
31035002;2013;5;2;2.6;1216;0.0;12.6;10.2;17.0;
31035002;2013;5;3;3.0;1344;0.0;13.3;10.7;17.5;
31035002;2013;5;4;4.0;2348;0.0;15.0;9.5;19.9;
31035002;2013;5;5;5.0;2822;0.0;17.0;10.0;22.3;
31035002;2013;5;6;4.7;2817;0.0;17.2;7.5;24.6;
31035002;2013;5;7;3.1;1507;0.0;17.0;13.4;21.1;
31035002;2013;5;8;3.7;1726;2.5;17.9;13.6;25.3;
31035002;2013;5;9;2.1;811;10.5;15.9;14.8;19.3;
31035002;2013;5;10;3.4;1571;0.0;12.9;10.3;17.3;
31035002;2013;5;11;3.7;1743;0.0;13.2;9.4;17.2;
31035002;2013;5;12;3.2;1378;0.0;13.2;10.9;15.9;
31035002;2013;5;13;3.8;2070;0.0;14.2;11.7;18.5;
31035002;2013;5;14;4.1;2444;2.0;14.8;6.4;22.7;
31035002;2013;5;15;1.3;543;13.5;10.3;9.5;12.0;
31035002;2013;5;16;2.5;1427;1.0;10.1;7.1;15.1;
31035002;2013;5;17;4.3;2858;0.5;11.9;3.2;19.2;
31035002;2013;5;18;3.8;1800;2.0;12.5;10.9;15.7;
31035002;2013;5;19;3.7;1852;1.0;12.2;9.6;16.2;
31035002;2013;5;20;3.9;2193;0.0;12.7;7.7;17.8;
31035002;2013;5;21;1.8;765;4.5;10.9;8.3;13.1;
31035002;2013;5;22;2.1;800;2.0;13.3;10.6;17.4;
31035002;2013;5;23;2.9;1007;4.0;12.2;11.4;15.3;
31035002;2013;5;24;3.4;1798;7.5;9.9;7.5;13.3;
31035002;2013;5;25;3.9;1933;2.0;10.6;7.2;15.2;
31035002;2013;5;26;4.2;3056;0.0;11.6;2.9;18.4;
31035002;2013;5;27;4.0;2288;0.0;13.2;5.5;20.3;
31035002;2013;5;28;2.4;1051;10.0;11.4;9.5;14.3;
31035002;2013;5;29;3.2;1655;0.5;10.3;7.5;13.2;
31035002;2013;5;30;2.3;1052;36.0;11.4;8.6;14.8;
31035002;2013;5;31;3.6;1545;4.5;14.0;11.2;17.5;
31035002;2013;6;1;3.7;1482;5.0;15.2;12.7;19.7;
31035002;2013;6;2;3.2;1320;0.0;14.6;12.0;19.4;
31035002;2013;6;3;5.3;2704;0.0;16.1;10.9;21.5;
31035002;2013;6;4;3.7;2127;0.0;15.2;7.8;20.6;
31035002;2013;6;5;5.6;3018;0.0;17.7;9.1;25.4;
31035002;2013;6;6;6.4;3034;0.0;18.5;13.3;24.7;
31035002;2013;6;7;5.7;2603;0.0;19.1;13.4;25.5;
31035002;2013;6;8;1.8;658;10.0;15.5;13.7;17.8;
31035002;2013;6;9;2.3;1067;12.0;14.5;12.1;18.0;
31035002;2013;6;10;3.4;1592;1.0;16.2;13.3;20.5;
31035002;2013;6;11;4.2;2314;0.0;17.9;10.8;24.5;
31035002;2013;6;12;5.7;2999;0.0;21.4;13.4;28.4;
31035002;2013;6;13;1.7;665;2.5;16.8;14.4;19.7;
31035002;2013;6;14;5.2;2760;0.0;19.8;13.1;27.7;
31035002;2013;6;15;4.7;2176;0.0;19.7;16.4;24.3;
31035002;2013;6;16;6.5;2974;0.0;21.5;13.2;28.1;
31035002;2013;6;17;5.9;1904;11.5;21.2;18.9;26.7;
31035002;2013;6;18;3.1;1156;14.0;18.5;16.0;24.9;
31035002;2013;6;19;2.4;1036;13.5;15.7;13.9;19.1;
31035002;2013;6;20;4.1;2112;0.0;16.2;12.8;20.8;
31035002;2013;6;21;2.4;1288;2.0;15.4;10.4;18.6;
31035002;2013;6;22;4.7;2358;0.0;18.0;12.8;23.0;
31035002;2013;6;23;4.0;1481;0.5;16.2;14.2;20.1;
31035002;2013;6;24;3.7;1668;0.0;14.9;10.9;19.1;
31035002;2013;6;25;4.3;2145;0.0;16.9;11.2;21.2;
31035002;2013;6;26;5.6;3040;0.0;17.5;11.0;22.9;
31035002;2013;6;27;5.2;2773;0.0;17.6;9.9;23.0;
31035002;2013;6;28;3.3;1193;0.5;17.5;14.6;20.7;
31035002;2013;6;29;3.5;1266;0.0;18.0;15.1;22.4;
31035002;2013;6;30;5.2;2538;0.0;19.8;15.8;25.6;
31035002;2013;7;1;5.3;2735;0.0;21.8;12.9;29.7;
31035002;2013;7;2;5.4;2567;4.5;21.0;14.5;26.1;
31035002;2013;7;3;2.4;840;2.0;19.4;17.3;22.5;
31035002;2013;7;4;5.2;2500;0.0;19.2;15.1;24.8;
31035002;2013;7;5;5.8;3006;0.0;22.1;13.9;29.7;
31035002;2013;7;6;6.1;3015;0.0;24.0;14.2;31.6;
31035002;2013;7;7;6.2;2974;0.0;24.3;16.1;31.4;
31035002;2013;7;8;6.3;2831;0.0;25.6;17.1;33.0;
31035002;2013;7;9;6.9;2867;0.0;25.8;17.6;32.8;
31035002;2013;7;10;4.3;1695;0.0;23.7;17.0;32.1;
31035002;2013;7;11;5.4;2455;0.0;24.8;16.9;31.2;
31035002;2013;7;12;5.7;2695;0.0;25.6;17.0;32.4;
31035002;2013;7;13;5.0;1969;4.5;23.9;19.0;32.6;
31035002;2013;7;14;3.3;1319;0.0;22.4;17.9;28.5;
31035002;2013;7;15;6.0;2724;0.0;24.5;18.5;31.2;
31035002;2013;7;16;4.8;2008;0.0;23.7;17.5;32.1;
31035002;2013;7;17;5.1;2177;0.5;23.0;18.2;29.7;
31035002;2013;7;18;4.8;2027;0.0;22.7;18.3;29.8;
31035002;2013;7;19;5.9;2639;0.0;24.2;16.6;32.6;
31035002;2013;7;20;6.6;2626;0.0;25.4;19.6;32.4;
31035002;2013;7;21;6.5;2665;0.0;25.9;18.5;33.6;
31035002;2013;7;22;6.1;2728;0.0;26.4;18.4;34.2;
31035002;2013;7;23;4.7;1881;0.0;24.8;19.5;32.4;
31035002;2013;7;24;5.1;2210;0.0;25.2;19.9;31.2;
31035002;2013;7;25;7.1;2725;0.0;27.5;18.5;35.6;
31035002;2013;7;26;6.8;2338;0.0;27.2;22.3;33.6;
31035002;2013;7;27;7.3;2408;0.5;27.0;22.8;33.2;
31035002;2013;7;28;4.1;1695;8.5;22.7;19.3;28.2;
31035002;2013;7;29;5.1;2395;0.0;20.8;15.7;26.8;
31035002;2013;7;30;5.2;2725;0.0;22.0;15.1;28.3;
31035002;2013;7;31;5.9;2791;0.0;25.4;15.1;34.6;
31035002;2013;8;1;8.3;2751;0.0;26.4;20.9;33.4;
31035002;2013;8;2;8.4;2541;0.0;26.8;22.6;33.0;
31035002;2013;8;3;6.1;2371;0.0;24.6;21.0;29.7;
31035002;2013;8;4;5.7;2618;0.0;25.2;19.7;31.0;
31035002;2013;8;5;5.3;2188;0.0;24.7;18.3;30.4;
31035002;2013;8;6;3.6;1363;7.0;23.9;20.7;28.1;
31035002;2013;8;7;2.9;1144;26.5;19.3;17.1;25.0;
31035002;2013;8;8;4.1;1811;0.5;19.5;15.5;24.1;
31035002;2013;8;9;4.5;1920;0.0;20.9;16.5;25.7;
31035002;2013;8;10;5.0;2345;0.0;20.9;16.7;26.3;
31035002;2013;8;11;4.9;2633;0.0;22.0;13.4;29.5;
31035002;2013;8;12;5.1;2505;0.0;24.2;14.4;32.5;
31035002;2013;8;13;5.2;1952;0.0;23.4;20.3;27.8;
31035002;2013;8;14;5.4;2607;0.0;21.4;15.1;28.3;
31035002;2013;8;15;4.7;2593;0.0;21.3;11.8;30.9;
31035002;2013;8;16;4.9;2347;2.0;23.3;13.7;31.3;
31035002;2013;8;17;4.9;2288;0.0;22.2;17.9;29.2;
31035002;2013;8;18;4.8;2499;0.0;23.0;14.0;31.9;
31035002;2013;8;19;2.5;706;0.0;20.1;17.7;24.1;
31035002;2013;8;20;4.7;2539;0.0;20.6;12.5;27.5;
31035002;2013;8;21;4.5;2528;0.0;21.6;10.1;31.6;
31035002;2013;8;22;4.8;2445;0.0;22.3;12.0;29.3;
31035002;2013;8;23;3.6;1412;0.0;22.9;19.0;27.6;
31035002;2013;8;24;3.4;915;0.0;20.6;18.6;24.8;
31035002;2013;8;25;4.1;1842;2.5;18.4;15.2;24.8;
31035002;2013;8;26;3.7;1656;0.0;19.4;15.8;23.7;
31035002;2013;8;27;3.7;1488;0.0;20.1;15.4;25.7;
31035002;2013;8;28;4.0;2006;0.0;20.0;14.1;25.5;
31035002;2013;8;29;4.4;2226;0.0;20.0;13.8;26.8;
31035002;2013;8;30;4.1;2156;0.0;19.5;10.6;26.9;
31035002;2013;8;31;4.6;2092;0.0;21.5;15.1;27.1;
31035002;2013;9;1;4.8;2134;0.0;21.4;16.0;27.5;
31035002;2013;9;2;4.1;2112;0.0;19.8;13.7;28.1;
31035002;2013;9;3;4.2;2260;0.0;21.0;9.5;31.9;
31035002;2013;9;4;5.0;2233;0.0;22.3;11.7;31.7;
31035002;2013;9;5;5.5;2159;0.0;23.6;18.8;30.7;
31035002;2013;9;6;3.0;1184;8.5;21.7;18.9;26.1;
31035002;2013;9;7;0.5;214;8.5;17.1;16.3;17.8;
31035002;2013;9;8;1.6;583;0.5;16.6;15.6;18.4;
31035002;2013;9;9;3.3;1978;3.0;17.9;10.8;23.7;
31035002;2013;9;10;2.5;958;2.0;17.6;15.7;22.0;
31035002;2013;9;11;3.3;1465;0.0;16.3;13.2;21.6;
31035002;2013;9;12;3.2;1360;0.0;17.2;13.2;21.9;
31035002;2013;9;13;3.0;1446;0.0;18.4;15.7;24.3;
31035002;2013;9;14;3.1;1818;4.5;19.3;11.2;26.6;
31035002;2013;9;15;3.0;1410;0.0;14.8;12.4;19.1;
31035002;2013;9;16;2.2;1151;0.5;15.2;8.7;21.0;
31035002;2013;9;17;2.1;702;0.0;16.1;13.3;19.2;
31035002;2013;9;18;2.9;1149;3.0;18.3;15.7;23.1;
31035002;2013;9;19;2.9;1190;0.5;16.8;14.1;20.6;
31035002;2013;9;20;2.3;1167;0.0;18.0;14.2;22.3;
31035002;2013;9;21;2.9;1824;0.0;16.9;11.9;23.6;
31035002;2013;9;22;2.9;1885;0.0;18.1;8.7;27.9;
31035002;2013;9;23;3.6;1886;0.0;19.1;9.9;27.3;
31035002;2013;9;24;4.3;1803;0.0;21.1;16.9;27.4;
31035002;2013;9;25;4.0;1668;0.0;21.1;16.8;28.3;
31035002;2013;9;26;4.0;1590;0.0;21.8;17.8;27.6;
31035002;2013;9;27;4.1;1269;0.0;22.2;20.1;26.8;
31035002;2013;9;28;3.0;867;0.0;21.5;20.2;24.4;
31035002;2013;9;29;2.2;1030;0.5;18.7;14.7;24.3;
31035002;2013;9;30;1.8;979;0.0;17.8;11.9;23.6;
31035002;2013;10;1;2.5;1257;0.0;20.1;12.3;29.2;
31035002;2013;10;2;3.4;1177;0.0;21.4;15.2;30.5;
31035002;2013;10;3;1.8;261;3.5;19.9;19.4;20.7;
31035002;2013;10;4;0.7;114;32.5;18.2;17.2;19.8;
31035002;2013;10;5;2.3;1242;5.5;17.4;15.2;22.1;
31035002;2013;10;6;2.1;1050;0.5;16.0;13.7;20.0;
31035002;2013;10;7;2.2;1567;0.0;15.6;10.9;21.6;
31035002;2013;10;8;1.9;1311;0.0;15.2;9.1;21.8;
31035002;2013;10;9;1.9;660;0.0;15.9;14.1;19.1;
31035002;2013;10;10;1.8;470;0.5;13.1;12.8;15.4;
31035002;2013;10;11;1.5;1154;0.0;9.2;3.8;15.3;
31035002;2013;10;12;1.5;1085;0.0;11.9;3.0;18.7;
31035002;2013;10;13;1.7;1286;0.0;13.8;6.8;21.6;
31035002;2013;10;14;1.7;1260;0.0;15.2;9.1;22.1;
31035002;2013;10;15;1.3;524;2.5;17.3;13.1;20.6;
31035002;2013;10;16;1.6;734;1.5;18.5;15.8;23.1;
31035002;2013;10;17;1.7;1168;0.0;15.7;14.0;20.6;
31035002;2013;10;18;2.3;1211;0.0;16.4;11.2;21.2;
31035002;2013;10;19;1.9;620;1.5;19.5;15.9;22.4;
31035002;2013;10;20;1.9;1042;0.0;19.3;15.6;23.9;
31035002;2013;10;21;2.2;885;0.0;19.8;16.9;23.4;
31035002;2013;10;22;2.2;494;0.0;19.9;18.5;22.5;
31035002;2013;10;23;1.8;1209;0.0;18.6;13.7;24.7;
31035002;2013;10;24;1.6;1079;0.0;16.3;9.5;21.4;
31035002;2013;10;25;2.3;509;0.0;20.4;17.8;22.6;
31035002;2013;10;26;2.3;585;0.0;20.4;19.2;23.6;
31035002;2013;10;27;1.7;989;0.0;17.9;15.0;23.7;
31035002;2013;10;28;2.2;1066;6.5;17.1;12.4;24.6;
31035002;2013;10;29;1.4;778;0.0;12.5;11.5;16.3;
31035002;2013;10;30;1.1;1069;0.0;9.6;7.5;14.3;
31035002;2013;10;31;0.8;1143;0.0;7.9;2.2;15.3;
31035002;2013;11;1;1.0;630;0.5;9.3;0.3;16.6;
31035002;2013;11;2;1.7;883;7.5;17.1;13.5;23.4;
31035002;2013;11;3;1.1;421;4.5;13.3;12.4;15.5;
31035002;2013;11;4;0.9;335;7.0;12.1;9.6;14.7;
31035002;2013;11;5;0.7;181;11.5;14.7;11.8;17.6;
31035002;2013;11;6;1.1;478;1.5;15.9;14.6;19.3;
31035002;2013;11;7;0.9;892;0.5;14.8;11.1;21.2;
31035002;2013;11;8;0.9;437;1.0;13.3;10.0;18.6;
31035002;2013;11;9;1.1;709;8.0;11.9;9.6;14.9;
31035002;2013;11;10;0.6;161;8.5;13.0;10.8;14.0;
31035002;2013;11;11;1.3;881;0.5;10.4;8.2;14.0;
31035002;2013;11;12;0.3;261;4.0;11.4;8.3;13.5;
31035002;2013;11;13;0.9;212;1.0;12.5;12.2;14.3;
31035002;2013;11;14;1.2;603;2.0;9.2;7.5;12.0;
31035002;2013;11;15;0.5;147;6.0;5.4;4.9;6.0;
31035002;2013;11;16;0.2;194;5.5;5.3;2.5;6.6;
31035002;2013;11;17;0.2;177;4.0;7.1;5.9;8.6;
31035002;2013;11;18;0.1;99;18.0;7.9;7.4;8.5;
31035002;2013;11;19;0.7;238;12.0;6.8;5.6;8.3;
31035002;2013;11;20;1.1;643;6.5;4.9;3.0;8.8;
31035002;2013;11;21;0.8;385;5.0;6.3;3.1;9.4;
31035002;2013;11;22;0.6;127;6.0;3.2;2.8;3.7;
31035002;2013;11;23;0.2;129;1.0;3.8;1.0;5.1;
31035002;2013;11;24;0.6;121;0.0;5.3;4.8;5.8;
31035002;2013;11;25;1.1;396;0.0;5.3;4.5;8.3;
31035002;2013;11;26;0.7;506;0.0;3.0;0.5;6.7;
31035002;2013;11;27;0.3;807;0.0;0.4;-1.3;5.0;
31035002;2013;11;28;0.1;821;0.0;-0.5;-5.6;6.0;
31035002;2013;11;29;0.2;773;0.5;2.0;-4.6;7.0;
31035002;2013;11;30;1.2;315;3.0;6.0;4.5;8.9;
31035002;2013;12;1;0.3;733;0.0;2.7;0.6;5.8;
31035002;2013;12;2;0.4;447;0.0;2.4;1.5;6.0;
31035002;2013;12;3;0.3;485;0.0;0.8;-1.2;7.6;
31035002;2013;12;4;0.0;618;0.5;2.7;-3.6;8.2;
31035002;2013;12;5;0.4;196;0.0;5.2;3.1;8.6;
31035002;2013;12;6;0.4;480;0.0;6.4;2.2;9.6;
31035002;2013;12;7;0.3;385;0.0;2.8;1.7;6.8;
31035002;2013;12;8;0.1;573;0.0;1.0;-3.3;9.1;
31035002;2013;12;9;0.1;767;0.5;3.6;-3.0;12.0;
31035002;2013;12;10;0.3;712;0.0;4.6;-1.8;11.9;
31035002;2013;12;11;0.8;723;0.0;9.4;5.4;12.9;
31035002;2013;12;12;0.3;739;0.5;9.2;4.1;13.5;
31035002;2013;12;13;0.2;638;1.5;7.2;1.3;14.3;
31035002;2013;12;14;0.5;313;0.0;6.5;4.9;11.4;
31035002;2013;12;15;0.4;685;0.0;5.4;-0.8;14.4;
31035002;2013;12;16;0.8;702;0.5;11.0;5.6;13.7;
31035002;2013;12;17;1.2;598;0.0;11.9;10.8;14.9;
31035002;2013;12;18;0.5;585;1.0;10.6;6.6;14.8;
31035002;2013;12;19;0.3;103;10.5;9.7;9.2;10.3;
31035002;2013;12;20;0.4;692;0.0;6.5;4.3;10.3;
31035002;2013;12;21;0.0;755;0.0;3.9;-2.6;9.9;
31035002;2013;12;22;0.1;608;0.0;7.5;3.6;13.3;
31035002;2013;12;23;0.3;648;0.5;6.8;1.7;12.3;
31035002;2013;12;24;1.3;106;2.5;10.7;7.9;12.7;
31035002;2013;12;25;0.5;470;2.0;9.5;7.7;12.8;
31035002;2013;12;26;0.8;413;2.5;6.6;4.4;8.8;
31035002;2013;12;27;0.7;599;0.0;8.7;4.0;14.0;
31035002;2013;12;28;0.7;142;6.0;8.9;7.1;11.1;
31035002;2013;12;29;0.7;499;0.0;6.8;5.7;9.5;
31035002;2013;12;30;0.3;412;0.0;4.1;-0.6;9.7;
31035002;2013;12;31;0.6;506;0.0;7.0;3.5;10.2;
